,b,c,basis,molecule,Beta
13065,2,3,d-aug-cc-pCVDZ,HOOH,-1.651992
13066,2,3,d-aug-cc-pCVDZ,Li2,0.21985139999999997
13067,2,3,d-aug-cc-pCVDZ,LiBH4,36.169320000000006
13068,2,3,d-aug-cc-pCVDZ,LiCN,-0.8861600000000003
13069,2,3,d-aug-cc-pCVDZ,LiCl,54.342
13070,2,3,d-aug-cc-pCVDZ,LiH,230.6118
13071,2,3,d-aug-cc-pCVDZ,LiH_s,-231.86700000000002
13072,2,3,d-aug-cc-pCVDZ,Mg2,-0.1063704
13073,2,3,d-aug-cc-pCVDZ,N2H2,-10.8516016
13074,2,3,d-aug-cc-pCVDZ,N2H4,-4.2115260480000005
13075,2,3,d-aug-cc-pCVDZ,NH2Cl,18.1732966
13076,2,3,d-aug-cc-pCVDZ,NH2F,-9.334956000000002
13077,2,3,d-aug-cc-pCVDZ,NH2OH,-9.164311999999999
13078,2,3,d-aug-cc-pCVDZ,NH3,6.37404
13079,2,3,d-aug-cc-pCVDZ,NH3O,29.4909
13080,2,3,d-aug-cc-pCVDZ,NOCl,40.59612
13081,2,3,d-aug-cc-pCVDZ,Na2,3.832332
13082,2,3,d-aug-cc-pCVDZ,NaCN,32.368159999999996
13083,2,3,d-aug-cc-pCVDZ,NaCl,164.0148
13084,2,3,d-aug-cc-pCVDZ,NaH,817.848
13085,2,3,d-aug-cc-pCVDZ,NaLi,-548.2128
13086,2,3,d-aug-cc-pCVDZ,O3,-5.739408
13087,2,3,d-aug-cc-pCVDZ,OCl2,22.884839999999997
13088,2,3,d-aug-cc-pCVDZ,OF2,-1.6545660000000002
13089,2,3,d-aug-cc-pCVDZ,P2H4,36.5274
13090,2,3,d-aug-cc-pCVDZ,PH3,-21.336059999999996
13091,2,3,d-aug-cc-pCVDZ,PH3O,34.31004
13092,2,3,d-aug-cc-pCVDZ,S2H2,6.00828
13093,2,3,d-aug-cc-pCVDZ,SCl2,-16.1631
13094,2,3,d-aug-cc-pCVDZ,SF2,-31.57152
13095,2,3,d-aug-cc-pCVDZ,SH2,-5.394920564
13096,2,3,d-aug-cc-pCVDZ,SO2,17.06148
13097,2,3,d-aug-cc-pCVDZ,SiH3Cl,31.23732
13098,2,3,d-aug-cc-pCVDZ,SiH3F,-22.906740000000003
13099,2,3,d-aug-cc-pCVDZ,SiH4,0.0
13100,2,3,d-aug-cc-pCVDZ,SiO,72.4464
13101,2,3,d-aug-cc-pCVQZ,BF,40.90824
13102,2,3,d-aug-cc-pCVQZ,BH2Cl,29.951459999999997
13103,2,3,d-aug-cc-pCVQZ,BH2F,21.10428
13104,2,3,d-aug-cc-pCVQZ,BH3,0.0
13105,2,3,d-aug-cc-pCVQZ,BHF2,-18.86778
13106,2,3,d-aug-cc-pCVQZ,CH2BH,70.792407302
13107,2,3,d-aug-cc-pCVQZ,CH2NH,-14.348341
13108,2,3,d-aug-cc-pCVQZ,CH3BH2,-4.258622
13109,2,3,d-aug-cc-pCVQZ,CH3Cl,1.659702
13110,2,3,d-aug-cc-pCVQZ,CH3F,18.343020000000003
13111,2,3,d-aug-cc-pCVQZ,CH3NH2,2.9230980000000004
13112,2,3,d-aug-cc-pCVQZ,CH3OH,-16.49134
13113,2,3,d-aug-cc-pCVQZ,CH3SH,-20.999564000000003
13114,2,3,d-aug-cc-pCVQZ,CO,20.238120000000002
13115,2,3,d-aug-cc-pCVQZ,CS,29.89674
13116,2,3,d-aug-cc-pCVQZ,CSO,21.8958
13117,2,3,d-aug-cc-pCVQZ,ClCN,14.60472
13118,2,3,d-aug-cc-pCVQZ,ClF,-32.4831
13119,2,3,d-aug-cc-pCVQZ,FCN,-24.910739999999997
13120,2,3,d-aug-cc-pCVQZ,FNO,1.4915928
13121,2,3,d-aug-cc-pCVQZ,H2O,5.0536200000000004
13122,2,3,d-aug-cc-pCVQZ,HBO,23.910239999999998
13123,2,3,d-aug-cc-pCVQZ,HBS,-43.16238
13124,2,3,d-aug-cc-pCVQZ,HCCCl,43.10808
13125,2,3,d-aug-cc-pCVQZ,HCCF,49.8441
13126,2,3,d-aug-cc-pCVQZ,HCHO,22.74726
13127,2,3,d-aug-cc-pCVQZ,HCHS,2.5433339999999998
13128,2,3,d-aug-cc-pCVQZ,HCN,-3.8401020000000003
13129,2,3,d-aug-cc-pCVQZ,HCONH2,13.02912
13130,2,3,d-aug-cc-pCVQZ,HCOOH,1.7118496
13131,2,3,d-aug-cc-pCVQZ,HCP,28.732080000000003
13132,2,3,d-aug-cc-pCVQZ,HCl,-6.744719999999999
13133,2,3,d-aug-cc-pCVQZ,HF,-5.475114
13134,2,3,d-aug-cc-pCVQZ,HNC,24.51672
13135,2,3,d-aug-cc-pCVQZ,HNO,-8.512635999999999
13136,2,3,d-aug-cc-pCVQZ,HNS,19.035439999999998
13137,2,3,d-aug-cc-pCVQZ,HOCl,34.37594
13138,2,3,d-aug-cc-pCVQZ,HOF,-10.479016000000001
13139,2,3,d-aug-cc-pCVQZ,HOOH,-1.8410339999999998
13140,2,3,d-aug-cc-pCVQZ,Li2,-0.0663942
13141,2,3,d-aug-cc-pCVQZ,LiBH4,35.95296
13142,2,3,d-aug-cc-pCVQZ,LiCN,-0.5179399999999994
13143,2,3,d-aug-cc-pCVQZ,LiCl,53.37521999999999
13144,2,3,d-aug-cc-pCVQZ,LiH,224.8266
13145,2,3,d-aug-cc-pCVQZ,LiH_s,-226.122
13146,2,3,d-aug-cc-pCVQZ,Mg2,-0.3560868
13147,2,3,d-aug-cc-pCVQZ,N2H2,-11.48424178
13148,2,3,d-aug-cc-pCVQZ,N2H4,-3.980436
13149,2,3,d-aug-cc-pCVQZ,NH2Cl,19.908217
13150,2,3,d-aug-cc-pCVQZ,NH2F,-9.337494
13151,2,3,d-aug-cc-pCVQZ,NH2OH,-9.082718
13152,2,3,d-aug-cc-pCVQZ,NH3,7.746899999999999
13153,2,3,d-aug-cc-pCVQZ,NH3O,30.5511
13154,2,3,d-aug-cc-pCVQZ,NOCl,39.76398
13155,2,3,d-aug-cc-pCVQZ,Na2,-0.350115
13156,2,3,d-aug-cc-pCVQZ,NaCN,28.886662
13157,2,3,d-aug-cc-pCVQZ,NaCl,152.4672
13158,2,3,d-aug-cc-pCVQZ,NaH,758.082
13159,2,3,d-aug-cc-pCVQZ,NaLi,-585.7734
13160,2,3,d-aug-cc-pCVQZ,O3,-5.21538
13161,2,3,d-aug-cc-pCVQZ,OCl2,23.470440000000004
13162,2,3,d-aug-cc-pCVQZ,OF2,-1.6870020000000001
13163,2,3,d-aug-cc-pCVQZ,P2H4,37.89588
13164,2,3,d-aug-cc-pCVQZ,PH3,-20.98878
13165,2,3,d-aug-cc-pCVQZ,PH3O,33.48048
13166,2,3,d-aug-cc-pCVQZ,S2H2,7.525799999999999
13167,2,3,d-aug-cc-pCVQZ,SCl2,-16.51266
13168,2,3,d-aug-cc-pCVQZ,SF2,-35.033939999999994
13169,2,3,d-aug-cc-pCVQZ,SH2,-4.686972
13170,2,3,d-aug-cc-pCVQZ,SO2,17.52792
13171,2,3,d-aug-cc-pCVQZ,SiH3Cl,27.234
13172,2,3,d-aug-cc-pCVQZ,SiH3F,-22.54332
13173,2,3,d-aug-cc-pCVQZ,SiH4,0.0038574300000000007
13174,2,3,d-aug-cc-pCVQZ,SiO,76.3374
13175,2,3,d-aug-cc-pCVTZ,BF,40.74162
13176,2,3,d-aug-cc-pCVTZ,BH2Cl,30.279360000000004
13177,2,3,d-aug-cc-pCVTZ,BH2F,21.108300000000003
13178,2,3,d-aug-cc-pCVTZ,BH3,-0.0046660059999999995
13179,2,3,d-aug-cc-pCVTZ,BHF2,-18.89196
13180,2,3,d-aug-cc-pCVTZ,CH2BH,70.52940000000001
13181,2,3,d-aug-cc-pCVTZ,CH2NH,-14.342471200000002
13182,2,3,d-aug-cc-pCVTZ,CH3BH2,-4.298780000000001
13183,2,3,d-aug-cc-pCVTZ,CH3Cl,1.975698
13184,2,3,d-aug-cc-pCVTZ,CH3F,18.438660000000002
13185,2,3,d-aug-cc-pCVTZ,CH3NH2,2.932768
13186,2,3,d-aug-cc-pCVTZ,CH3OH,-16.48632
13187,2,3,d-aug-cc-pCVTZ,CH3SH,-20.939753999999997
13188,2,3,d-aug-cc-pCVTZ,CO,20.17224
13189,2,3,d-aug-cc-pCVTZ,CS,29.931359999999994
13190,2,3,d-aug-cc-pCVTZ,CSO,21.42792
13191,2,3,d-aug-cc-pCVTZ,ClCN,15.223740000000001
13192,2,3,d-aug-cc-pCVTZ,ClF,-32.21604
13193,2,3,d-aug-cc-pCVTZ,FCN,-25.008
13194,2,3,d-aug-cc-pCVTZ,FNO,1.4896934000000002
13195,2,3,d-aug-cc-pCVTZ,H2O,4.803792
13196,2,3,d-aug-cc-pCVTZ,HBO,23.973779999999998
13197,2,3,d-aug-cc-pCVTZ,HBS,-42.79146000000001
13198,2,3,d-aug-cc-pCVTZ,HCCCl,43.11834
13199,2,3,d-aug-cc-pCVTZ,HCCF,49.72224
13200,2,3,d-aug-cc-pCVTZ,HCHO,22.7526
13201,2,3,d-aug-cc-pCVTZ,HCHS,2.568558
13202,2,3,d-aug-cc-pCVTZ,HCN,-3.833856
13203,2,3,d-aug-cc-pCVTZ,HCONH2,13.18658
13204,2,3,d-aug-cc-pCVTZ,HCOOH,1.8173692
13205,2,3,d-aug-cc-pCVTZ,HCP,28.644419999999997
13206,2,3,d-aug-cc-pCVTZ,HCl,-7.13232
13207,2,3,d-aug-cc-pCVTZ,HF,-5.443362
13208,2,3,d-aug-cc-pCVTZ,HNC,24.53082
13209,2,3,d-aug-cc-pCVTZ,HNO,-8.29206
13210,2,3,d-aug-cc-pCVTZ,HNS,19.06813
13211,2,3,d-aug-cc-pCVTZ,HOCl,34.301602
13212,2,3,d-aug-cc-pCVTZ,HOF,-10.45227
13213,2,3,d-aug-cc-pCVTZ,HOOH,-1.8134519999999998
13214,2,3,d-aug-cc-pCVTZ,Li2,0.637134
13215,2,3,d-aug-cc-pCVTZ,LiBH4,36.085761192
13216,2,3,d-aug-cc-pCVTZ,LiCN,-0.4997000000000007
13217,2,3,d-aug-cc-pCVTZ,LiCl,54.69857999999999
13218,2,3,d-aug-cc-pCVTZ,LiH,226.00439999999998
13219,2,3,d-aug-cc-pCVTZ,LiH_s,-227.27939999999998
13220,2,3,d-aug-cc-pCVTZ,Mg2,0.840972
13221,2,3,d-aug-cc-pCVTZ,N2H2,-11.52144702
13222,2,3,d-aug-cc-pCVTZ,N2H4,-4.040004000000001
13223,2,3,d-aug-cc-pCVTZ,NH2Cl,19.920397200000004
13224,2,3,d-aug-cc-pCVTZ,NH2F,-9.335810000000002
13225,2,3,d-aug-cc-pCVTZ,NH2OH,-9.096732
13226,2,3,d-aug-cc-pCVTZ,NH3,7.72548
13227,2,3,d-aug-cc-pCVTZ,NH3O,30.347160000000002
13228,2,3,d-aug-cc-pCVTZ,NOCl,39.75138
13229,2,3,d-aug-cc-pCVTZ,Na2,0.31563599999999997
13230,2,3,d-aug-cc-pCVTZ,NaCN,29.533352
13231,2,3,d-aug-cc-pCVTZ,NaCl,156.015
13232,2,3,d-aug-cc-pCVTZ,NaH,769.338
13233,2,3,d-aug-cc-pCVTZ,NaLi,-587.4762
13234,2,3,d-aug-cc-pCVTZ,O3,-5.18544
13235,2,3,d-aug-cc-pCVTZ,OCl2,23.502768602
13236,2,3,d-aug-cc-pCVTZ,OF2,-1.694988
13237,2,3,d-aug-cc-pCVTZ,P2H4,37.532574933999996
13238,2,3,d-aug-cc-pCVTZ,PH3,-20.994780000000002
13239,2,3,d-aug-cc-pCVTZ,PH3O,34.124929112000004
13240,2,3,d-aug-cc-pCVTZ,S2H2,7.5727199999999995
13241,2,3,d-aug-cc-pCVTZ,SCl2,-16.62378
13242,2,3,d-aug-cc-pCVTZ,SF2,-34.37778
13243,2,3,d-aug-cc-pCVTZ,SH2,-4.4205060000000005
13244,2,3,d-aug-cc-pCVTZ,SO2,17.37636
13245,2,3,d-aug-cc-pCVTZ,SiH3Cl,28.05408
13246,2,3,d-aug-cc-pCVTZ,SiH3F,-22.54194
13247,2,3,d-aug-cc-pCVTZ,SiH4,0.0
13248,2,3,d-aug-cc-pCVTZ,SiO,76.2288
13249,2,3,d-aug-cc-pV5Z,CH3SH,-21.014470000000003
13250,2,3,d-aug-cc-pV5Z,FNO,1.5019187999999999
13251,2,3,d-aug-cc-pV5Z,H2O,5.048358
13252,2,3,d-aug-cc-pV5Z,OCl2,23.4795
13253,2,3,d-aug-cc-pVDZ,BF,38.04317999999999
13254,2,3,d-aug-cc-pVDZ,BH2Cl,32.32446
13255,2,3,d-aug-cc-pVDZ,BH2F,20.58624
13256,2,3,d-aug-cc-pVDZ,BH3,0.0
13257,2,3,d-aug-cc-pVDZ,BHF2,-18.949260000000002
13258,2,3,d-aug-cc-pVDZ,CH2BH,70.152
13259,2,3,d-aug-cc-pVDZ,CH2NH,-14.4649896
13260,2,3,d-aug-cc-pVDZ,CH3BH2,-5.459386830000001
13261,2,3,d-aug-cc-pVDZ,CH3Cl,4.06701
13262,2,3,d-aug-cc-pVDZ,CH3F,18.166320000000002
13263,2,3,d-aug-cc-pVDZ,CH3NH2,2.3732860000000002
13264,2,3,d-aug-cc-pVDZ,CH3OH,-15.865253999999998
13265,2,3,d-aug-cc-pVDZ,CH3SH,-21.217907999999998
13266,2,3,d-aug-cc-pVDZ,CO,20.39232
13267,2,3,d-aug-cc-pVDZ,CS,28.737479999999998
13268,2,3,d-aug-cc-pVDZ,CSO,19.7934
13269,2,3,d-aug-cc-pVDZ,ClCN,18.3798
13270,2,3,d-aug-cc-pVDZ,ClF,-31.54626
13271,2,3,d-aug-cc-pVDZ,FCN,-24.058320000000002
13272,2,3,d-aug-cc-pVDZ,FNO,1.3594903999999999
13273,2,3,d-aug-cc-pVDZ,H2O,3.2305980000000005
13274,2,3,d-aug-cc-pVDZ,HBO,24.94164
13275,2,3,d-aug-cc-pVDZ,HBS,-46.66596
13276,2,3,d-aug-cc-pVDZ,HCCCl,46.67166
13277,2,3,d-aug-cc-pVDZ,HCCF,49.481700000000004
13278,2,3,d-aug-cc-pVDZ,HCHO,23.03994
13279,2,3,d-aug-cc-pVDZ,HCHS,4.4090940000000005
13280,2,3,d-aug-cc-pVDZ,HCN,-3.1442579999999998
13281,2,3,d-aug-cc-pVDZ,HCONH2,13.711521999999999
13282,2,3,d-aug-cc-pVDZ,HCOOH,1.8002106000000002
13283,2,3,d-aug-cc-pVDZ,HCP,26.13768
13284,2,3,d-aug-cc-pVDZ,HCl,-9.013919999999999
13285,2,3,d-aug-cc-pVDZ,HF,-4.810434000000001
13286,2,3,d-aug-cc-pVDZ,HNC,24.489659999999997
13287,2,3,d-aug-cc-pVDZ,HNO,-8.671333999999998
13288,2,3,d-aug-cc-pVDZ,HNS,17.10129248
13289,2,3,d-aug-cc-pVDZ,HOCl,32.641436000000006
13290,2,3,d-aug-cc-pVDZ,HOF,-10.78051
13291,2,3,d-aug-cc-pVDZ,HOOH,-1.62783
13292,2,3,d-aug-cc-pVDZ,Li2,0.13447140000000002
13293,2,3,d-aug-cc-pVDZ,LiBH4,36.590520000000005
13294,2,3,d-aug-cc-pVDZ,LiCN,-0.8548000000000009
13295,2,3,d-aug-cc-pVDZ,LiCl,55.27242
13296,2,3,d-aug-cc-pVDZ,LiH,243.33779999999996
13297,2,3,d-aug-cc-pVDZ,LiH_s,-244.5804
13298,2,3,d-aug-cc-pVDZ,Mg2,4.7073
13299,2,3,d-aug-cc-pVDZ,N2H2,-10.7797076
13300,2,3,d-aug-cc-pVDZ,N2H4,-4.1746859999999995
13301,2,3,d-aug-cc-pVDZ,NH2Cl,17.7939522
13302,2,3,d-aug-cc-pVDZ,NH2F,-9.318107999999999
13303,2,3,d-aug-cc-pVDZ,NH2OH,-9.159938
13304,2,3,d-aug-cc-pVDZ,NH3,6.371160000000001
13305,2,3,d-aug-cc-pVDZ,NH3O,29.402279999999998
13306,2,3,d-aug-cc-pVDZ,NOCl,40.54146
13307,2,3,d-aug-cc-pVDZ,Na2,0.24731699999999995
13308,2,3,d-aug-cc-pVDZ,NaCN,33.80804
13309,2,3,d-aug-cc-pVDZ,NaCl,169.7208
13310,2,3,d-aug-cc-pVDZ,NaH,835.4400000000002
13311,2,3,d-aug-cc-pVDZ,NaLi,-329.66400000000004
13312,2,3,d-aug-cc-pVDZ,O3,-5.73639
13313,2,3,d-aug-cc-pVDZ,OCl2,22.807613702
13314,2,3,d-aug-cc-pVDZ,OF2,-1.657836
13315,2,3,d-aug-cc-pVDZ,P2H4,36.13836
13316,2,3,d-aug-cc-pVDZ,PH3,-20.793667284
13317,2,3,d-aug-cc-pVDZ,PH3O,34.508067407999995
13318,2,3,d-aug-cc-pVDZ,S2H2,5.816772
13319,2,3,d-aug-cc-pVDZ,SCl2,-16.02756
13320,2,3,d-aug-cc-pVDZ,SF2,-31.520699999999998
13321,2,3,d-aug-cc-pVDZ,SH2,-5.253006000000001
13322,2,3,d-aug-cc-pVDZ,SO2,16.971420000000002
13323,2,3,d-aug-cc-pVDZ,SiH3Cl,31.198794422000002
13324,2,3,d-aug-cc-pVDZ,SiH3F,-22.828979999999998
13325,2,3,d-aug-cc-pVDZ,SiH4,0.0
13326,2,3,d-aug-cc-pVDZ,SiO,72.162
13327,2,3,d-aug-cc-pVQZ,BF,40.9125
13328,2,3,d-aug-cc-pVQZ,BH2Cl,30.19848
13329,2,3,d-aug-cc-pVQZ,BH2F,21.1104
13330,2,3,d-aug-cc-pVQZ,BH3,0.0
13331,2,3,d-aug-cc-pVQZ,BHF2,-18.864
13332,2,3,d-aug-cc-pVQZ,CH2BH,70.7958
13333,2,3,d-aug-cc-pVQZ,CH2NH,-14.3416868
13334,2,3,d-aug-cc-pVQZ,CH3BH2,-4.261048000000001
13335,2,3,d-aug-cc-pVQZ,CH3Cl,2.059956
13336,2,3,d-aug-cc-pVQZ,CH3F,18.34434
13337,2,3,d-aug-cc-pVQZ,CH3NH2,2.9231
13338,2,3,d-aug-cc-pVQZ,CH3OH,-16.49378
13339,2,3,d-aug-cc-pVQZ,CH3SH,-21.046687999999996
13340,2,3,d-aug-cc-pVQZ,CO,20.24004
13341,2,3,d-aug-cc-pVQZ,CS,29.7909
13342,2,3,d-aug-cc-pVQZ,CSO,21.59286
13343,2,3,d-aug-cc-pVQZ,ClCN,15.174000000000001
13344,2,3,d-aug-cc-pVQZ,ClF,-32.619119999999995
13345,2,3,d-aug-cc-pVQZ,FCN,-24.911939999999998
13346,2,3,d-aug-cc-pVQZ,FNO,1.4903498
13347,2,3,d-aug-cc-pVQZ,H2O,5.05503
13348,2,3,d-aug-cc-pVQZ,HBO,23.89626
13349,2,3,d-aug-cc-pVQZ,HBS,-43.2198
13350,2,3,d-aug-cc-pVQZ,HCCCl,44.040780000000005
13351,2,3,d-aug-cc-pVQZ,HCCF,49.849920000000004
13352,2,3,d-aug-cc-pVQZ,HCHO,22.74726
13353,2,3,d-aug-cc-pVQZ,HCHS,2.8900199800000004
13354,2,3,d-aug-cc-pVQZ,HCN,-3.8411820000000008
13355,2,3,d-aug-cc-pVQZ,HCONH2,13.035449999999997
13356,2,3,d-aug-cc-pVQZ,HCOOH,1.7137019999999998
13357,2,3,d-aug-cc-pVQZ,HCP,28.568939999999998
13358,2,3,d-aug-cc-pVQZ,HCl,-6.8628
13359,2,3,d-aug-cc-pVQZ,HF,-5.476002
13360,2,3,d-aug-cc-pVQZ,HNC,24.52122
13361,2,3,d-aug-cc-pVQZ,HNO,-8.506368
13362,2,3,d-aug-cc-pVQZ,HNS,19.020050000000005
13363,2,3,d-aug-cc-pVQZ,HOCl,34.29305600000001
13364,2,3,d-aug-cc-pVQZ,HOF,-10.478178
13365,2,3,d-aug-cc-pVQZ,HOOH,-1.84101
13366,2,3,d-aug-cc-pVQZ,Li2,0.05035482
13367,2,3,d-aug-cc-pVQZ,LiBH4,35.96796
13368,2,3,d-aug-cc-pVQZ,LiCN,-0.516960000000001
13369,2,3,d-aug-cc-pVQZ,LiCl,53.510040000000004
13370,2,3,d-aug-cc-pVQZ,LiH,225.35099999999997
13371,2,3,d-aug-cc-pVQZ,LiH_s,-226.6248
13372,2,3,d-aug-cc-pVQZ,Mg2,-0.1436238
13373,2,3,d-aug-cc-pVQZ,N2H2,-11.487879900000001
13374,2,3,d-aug-cc-pVQZ,N2H4,-3.982056
13375,2,3,d-aug-cc-pVQZ,NH2Cl,19.513467000000002
13376,2,3,d-aug-cc-pVQZ,NH2F,-9.338961999999999
13377,2,3,d-aug-cc-pVQZ,NH2OH,-9.08047
13378,2,3,d-aug-cc-pVQZ,NH3,7.752420000000001
13379,2,3,d-aug-cc-pVQZ,NH3O,30.560660408
13380,2,3,d-aug-cc-pVQZ,NOCl,39.78318
13381,2,3,d-aug-cc-pVQZ,Na2,-0.5451486
13382,2,3,d-aug-cc-pVQZ,NaCN,31.166338
13383,2,3,d-aug-cc-pVQZ,NaCl,162.573
13384,2,3,d-aug-cc-pVQZ,NaH,815.466
13385,2,3,d-aug-cc-pVQZ,NaLi,-560.1486
13386,2,3,d-aug-cc-pVQZ,O3,-5.211264
13387,2,3,d-aug-cc-pVQZ,OCl2,23.472119999999997
13388,2,3,d-aug-cc-pVQZ,OF2,-1.687776
13389,2,3,d-aug-cc-pVQZ,P2H4,37.31376
13390,2,3,d-aug-cc-pVQZ,PH3,-20.44926
13391,2,3,d-aug-cc-pVQZ,PH3O,34.13418
13392,2,3,d-aug-cc-pVQZ,S2H2,7.29948
13393,2,3,d-aug-cc-pVQZ,SCl2,-16.362724064000002
13394,2,3,d-aug-cc-pVQZ,SF2,-34.9947
13395,2,3,d-aug-cc-pVQZ,SH2,-4.498386
13396,2,3,d-aug-cc-pVQZ,SO2,17.48832
13397,2,3,d-aug-cc-pVQZ,SiH3Cl,27.56418
13398,2,3,d-aug-cc-pVQZ,SiH3F,-22.59732
13399,2,3,d-aug-cc-pVQZ,SiH4,0.0
13400,2,3,d-aug-cc-pVQZ,SiO,76.1982
13401,2,3,d-aug-cc-pVTZ,BF,40.802279999999996
13402,2,3,d-aug-cc-pVTZ,BH2Cl,30.60138
13403,2,3,d-aug-cc-pVTZ,BH2F,21.09198
13404,2,3,d-aug-cc-pVTZ,BH3,0.0
13405,2,3,d-aug-cc-pVTZ,BHF2,-18.899880000000003
13406,2,3,d-aug-cc-pVTZ,CH2BH,70.57079999999999
13407,2,3,d-aug-cc-pVTZ,CH2NH,-14.326187999999998
13408,2,3,d-aug-cc-pVTZ,CH3BH2,-4.295748000000001
13409,2,3,d-aug-cc-pVTZ,CH3Cl,2.55858
13410,2,3,d-aug-cc-pVTZ,CH3F,18.42552
13411,2,3,d-aug-cc-pVTZ,CH3NH2,2.931896
13412,2,3,d-aug-cc-pVTZ,CH3OH,-16.486159999999998
13413,2,3,d-aug-cc-pVTZ,CH3SH,-21.006038000000007
13414,2,3,d-aug-cc-pVTZ,CO,20.224740000000004
13415,2,3,d-aug-cc-pVTZ,CS,29.840999999999998
13416,2,3,d-aug-cc-pVTZ,CSO,20.84586
13417,2,3,d-aug-cc-pVTZ,ClCN,16.02738
13418,2,3,d-aug-cc-pVTZ,ClF,-32.4003
13419,2,3,d-aug-cc-pVTZ,FCN,-25.0152
13420,2,3,d-aug-cc-pVTZ,FNO,1.4985334000000001
13421,2,3,d-aug-cc-pVTZ,H2O,4.815618000000001
13422,2,3,d-aug-cc-pVTZ,HBO,23.964480000000002
13423,2,3,d-aug-cc-pVTZ,HBS,-42.95634
13424,2,3,d-aug-cc-pVTZ,HCCCl,44.44314
13425,2,3,d-aug-cc-pVTZ,HCCF,49.728539999999995
13426,2,3,d-aug-cc-pVTZ,HCHO,22.748520000000003
13427,2,3,d-aug-cc-pVTZ,HCHS,3.088569256
13428,2,3,d-aug-cc-pVTZ,HCN,-3.83547
13429,2,3,d-aug-cc-pVTZ,HCONH2,13.209042
13430,2,3,d-aug-cc-pVTZ,HCOOH,1.823917
13431,2,3,d-aug-cc-pVTZ,HCP,28.244040000000002
13432,2,3,d-aug-cc-pVTZ,HCl,-7.2966
13433,2,3,d-aug-cc-pVTZ,HF,-5.450118
13434,2,3,d-aug-cc-pVTZ,HNC,24.54708
13435,2,3,d-aug-cc-pVTZ,HNO,-8.287851999999999
13436,2,3,d-aug-cc-pVTZ,HNS,19.035812
13437,2,3,d-aug-cc-pVTZ,HOCl,34.145344
13438,2,3,d-aug-cc-pVTZ,HOF,-10.443869999999999
13439,2,3,d-aug-cc-pVTZ,HOOH,-1.819668
13440,2,3,d-aug-cc-pVTZ,Li2,0.23940959999999997
13441,2,3,d-aug-cc-pVTZ,LiBH4,36.2532
13442,2,3,d-aug-cc-pVTZ,LiCN,-0.5521399999999996
13443,2,3,d-aug-cc-pVTZ,LiCl,55.09344
13444,2,3,d-aug-cc-pVTZ,LiH,228.11999999999998
13445,2,3,d-aug-cc-pVTZ,LiH_s,-229.3986
13446,2,3,d-aug-cc-pVTZ,Mg2,0.8583780000000001
13447,2,3,d-aug-cc-pVTZ,N2H2,-11.54925562
13448,2,3,d-aug-cc-pVTZ,N2H4,-4.055527786
13449,2,3,d-aug-cc-pVTZ,NH2Cl,19.339011000000003
13450,2,3,d-aug-cc-pVTZ,NH2F,-9.336167999999999
13451,2,3,d-aug-cc-pVTZ,NH2OH,-9.090646
13452,2,3,d-aug-cc-pVTZ,NH3,7.74114
13453,2,3,d-aug-cc-pVTZ,NH3O,30.371460000000003
13454,2,3,d-aug-cc-pVTZ,NOCl,39.757220000000004
13455,2,3,d-aug-cc-pVTZ,Na2,1.3360379999999998
13456,2,3,d-aug-cc-pVTZ,NaCN,31.903399999999998
13457,2,3,d-aug-cc-pVTZ,NaCl,166.81019999999998
13458,2,3,d-aug-cc-pVTZ,NaH,826.818
13459,2,3,d-aug-cc-pVTZ,NaLi,-573.786
13460,2,3,d-aug-cc-pVTZ,O3,-5.183076
13461,2,3,d-aug-cc-pVTZ,OCl2,23.476860000000002
13462,2,3,d-aug-cc-pVTZ,OF2,-1.6961220000000001
13463,2,3,d-aug-cc-pVTZ,P2H4,36.6739794
13464,2,3,d-aug-cc-pVTZ,PH3,-20.22566126
13465,2,3,d-aug-cc-pVTZ,PH3O,35.187419999999996
13466,2,3,d-aug-cc-pVTZ,S2H2,7.223519999999999
13467,2,3,d-aug-cc-pVTZ,SCl2,-16.4241
13468,2,3,d-aug-cc-pVTZ,SF2,-34.317359999999994
13469,2,3,d-aug-cc-pVTZ,SH2,-4.1428139999999996
13470,2,3,d-aug-cc-pVTZ,SO2,17.292
13471,2,3,d-aug-cc-pVTZ,SiH3Cl,28.619939999999996
13472,2,3,d-aug-cc-pVTZ,SiH3F,-22.582620000000002
13473,2,3,d-aug-cc-pVTZ,SiH4,0.0
13474,2,3,d-aug-cc-pVTZ,SiO,76.03920000000001
13475,2,4,MRA,BH2Cl,39.944579999999995
13476,2,4,MRA,CH2BH,86.47139999999999
13477,2,4,MRA,CH3Cl,1.422306
13478,2,4,MRA,CO,20.93592
13479,2,4,MRA,FCN,-25.53498
13480,2,4,MRA,FNO,1.5810078
13481,2,4,MRA,H2O,5.29332
13482,2,4,MRA,HBS,-45.435900000000004
13483,2,4,MRA,HCCCl,44.61684
13484,2,4,MRA,HCCF,51.239160000000005
13485,2,4,MRA,HCHO,23.067420000000002
13486,2,4,MRA,HCHS,2.475756
13487,2,4,MRA,HCOOH,1.8210719999999998
13488,2,4,MRA,HCP,29.07894
13489,2,4,MRA,HNC,25.423679999999997
13490,2,4,MRA,HOF,-10.55967
13491,2,4,MRA,HOOH,-1.8910139999999998
13492,2,4,MRA,LiCN,-0.33413999999999966
13493,2,4,MRA,LiCl,56.64474
